2022-04-18 09:28:33+00:00,b'@muannas_alaidid @DivHumas_Polri Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-18 09:20:58+00:00,b'@geloraco Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-18 09:20:31+00:00,b'@muannas_alaidid Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-18 09:20:03+00:00,b'@RestyCaayah Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-18 08:57:42+00:00,b'@LollaCantika__ Huaaahaaaaaaaa...teleeekkk...teleeeeekk..sebentar lg ada penyembahnya yg akan bilang melebihi Nabi Muhammad. Kalahkan dulu mafia minyak goreng baru dia pantas disebut pemimpin..belum pahlawan',mulatt
2022-04-18 08:57:41+00:00,"b'@tvOneNews Dari pada endus yg gak jelas, endus korupsi dan mafia minyak goreng aja yg lebih menyusahkan rakyat..'",#berusaha jujur dan lurus
2022-04-18 08:21:43+00:00,b'Semoga para mafia minyak goreng ini segera mendapatkan sangsi yg tegas ya gais dari pemerintah karena telah bikin susah masyarakat \n#DukungMendagLutfi https://t.co/8wWNw8waBN',Rizall gumilar
2022-04-18 07:26:03+00:00,"b'Mafia minyak goreng secara de jure betul exportir yg gelap2an ngirim CPO mentahan ke luar negeri..\n\nKl mau de facto mafianya kadroenz2 di medsos yg bikin panic emak2 dgn issue minyak mahal dan langka..\n\nSehingga emak2 ketakutan, biasa sebulan beli 2 liter, jadi nyetok 8 liter.. https://t.co/QzsPHnOJnq'",Pengarang Puisi™
2022-04-18 06:59:44+00:00,b'@medypsargo @tempodotco Tanpa mafia bisnis ?\n.\nMafia Minyak goreng saja pemerintah kalah.\xf0\x9f\x98\x8f',Bekantan
2022-04-18 06:11:21+00:00,"b'@kangdede78 @jokowi Kehidupan masyarakat makin sulit, terus terusan nyari masalah yang lain, mafia minyak goreng mana?'",Ezeq Harahap
2022-04-18 05:51:08+00:00,b'@WalidanResam Menteri Perdagangan pastikan mafia minyak goreng ditangkap',Denada Ratnasari
2022-04-18 05:43:00+00:00,b'@pengarang_sajak Mafia minyak goreng mana?',Ezeq Harahap
2022-04-18 05:32:59+00:00,"b'@BiinHidayat @rusydi76 Nga pernah bohongin rakyat, nga pernah bikin gaduh, bukan Mafia minyak goreng jg...\nItulah HukumRimba dalam sistem Demokrasi...'",Afra
2022-04-18 04:56:36+00:00,b'@WalidanResam berantas mafia minyak goreng',Inda Fitriana
2022-04-18 04:56:36+00:00,b'@WalidanResam berantas mafia minyak goreng',Tanti Fitriana
2022-04-18 04:56:30+00:00,b'@WalidanResam harus segera diusut tuntas mafia minyak goreng',Syeda Bee
2022-04-18 04:35:07+00:00,"b'@Nicho_Silalahi Udah jelas kenaikan harga minyak goreng yang katanya ada mafia sampai sekarang tidak tertangkap, berapa selisih harga yang dirampok dari rakyat selama 4 bulan, kenaikan bisa mendadak dalam waktu 2 minggu dari 11 rb ke 40 rb, sekarang 25 rb, sebagai presiden itu betul hebat'",Wangsa Persada
2022-04-18 04:34:12+00:00,"b'@ChalsofRivia @Dennysiregar7 Berapa banyak pekerja dr tiongkok yg didatangkan? Siapa mafia minyak goreng, yg membuat pejabat sekelas menteri ga berani mengatakan ke publik??? Trus ada orang yg ngaku probumi membuat vidio yg narasinya ngajak ngusir orang\xc2\xb2 keturunan Yaman... siapa yg menciptakan RADIKALISME???'",Anto Yunianto
2022-04-18 04:26:47+00:00,"b'@tjapoenglaut Jangan lupa mafia minyak goreng juga, Oom... \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",Widodo™
2022-04-18 04:24:38+00:00,"b'@WalidanResam Mafia minyak goreng benar ada nya, kita negara CPO masa iya minyak aja langka'",iuytr
2022-04-18 03:43:10+00:00,"b'#harga minyak goreng.\nPerdagangan ekonomi yang tidak sehat antara pemerintah, masyarakat dan pedagang(mafia) @DivHumas_Polri'",QRA Henny Pratiwi Bint Yunus🇺🇲
2022-04-18 03:08:42+00:00,"b'@cybsquad_ Marc Marques kurang info kalau setiap yg didatangin beliau jd apes..petani beras,gula, dll. Hanya Mafia minyak goreng yg sukses, itupun karena bagian dari oligarki\xf0\x9f\x98\x82\xf0\x9f\x98\x82 @Pai_C1AB'",mulatt
2022-04-18 01:35:52+00:00,"b'@CNNIndonesia Mafia minyak goreng gembira ria mendengar kabar ini, krn pemerintah tunduk pd mafia2 tsb'",darmadi_bulax's
2022-04-18 00:44:19+00:00,b'@biankasabila Kalau gini kan enak gak gak akan ada mafia minyak goreng',ChavaAdella
2022-04-17 21:42:38+00:00,"b'Modus mafia minyak goreng:\nMingor curah subsidi dilarikan ke industri menengah atas, migor curah subsidi dikemas ulang jadi premium, migor curah dilarikan ke luar negeri. Usut tuntas mafia #MinyakGoreng oleh Polri. #Indonesia #IndonesiaMaju #Politics #economy https://t.co/4SSPGveIWO'",JPapilaya
2022-04-17 21:13:46+00:00,b'Dukung upaya Polri usut tuntas mafia minyak goreng.\n#UntukIndonesiaLebihBaik \n#BersamaSebarkanKebaikan \n#MinyakGoreng https://t.co/XMDu6msvm1',Ngopi Dulu
2022-04-17 21:12:17+00:00,b'Sampai saat ini penyelidikan terkait dugaan mafia minyak goreng masih berlanjut. Polri sudah bentuj Satgas Pangan Polri untuk tindak tegas mafia minyak goreng.\n#polripresisi \n#Indonesia \n#MinyakGoreng https://t.co/LTbP8rt4rI',Ngopi Dulu
2022-04-17 21:10:05+00:00,"b'Bongkar mafia minyak goreng, seluruh prosesnya diserahkan ke pihak kepolisian.\n#MinyakGoreng \n#mafiaminyakgoreng\n#indonesiaviral https://t.co/g768BVgbpj'",Ngopi Dulu
2022-04-17 18:31:41+00:00,b'@Catatan_ali7 @BBCWorld @cnnbrk @Reuters @BILD @POTUS @chedetofficial @denmarkdotdk @AJEnglish ... putin datang ... mafia minyak goreng lengser \xf0\x9f\x90\xb8\xf0\x9f\x94\xa5 \n#KM50RoadToDenHaag \n#KM50RoadToDenHaag',Odri Seva
2022-04-17 15:42:32+00:00,"b'@zarazettirazr Seharusnya @Kemendag dan @kementan perhatikan keluhan petani Boyolali, jangan hanya sibuk urus mafia minyak goreng !'",Mith
2022-04-17 13:42:58+00:00,b'Jangan sampai bakwan goreng juga langka pas buka puasa @Kemendag #TurunkanHargaMinyakGoreng &amp; bongkar mafia minyak goreng - Tandatangani Petisi! https://t.co/SAMHx56ghT lewat @ChangeOrg_ID',em.
2022-04-17 10:57:45+00:00,b'Jangan sampai bakwan goreng juga langka pas buka puasa @Kemendag #TurunkanHargaMinyakGoreng &amp; bongkar mafia minyak goreng - Tandatangani Petisi! https://t.co/QK23HdevCB lewat @ChangeOrg_ID',Ai-Mie  (۳ ˚Д˚)۳
2022-04-17 10:00:28+00:00,"b'@SantorinisSun @__Bungs Segala upaya dilakukan agar dia didengar! Tapi track recordnya engga mendukung walo koar koar dekat dgn Alm. Gus Dur, Megawati dan SBY.\nKalah sama FB yg kabarnya ditarik lagi kd Satgas mafia minyak goreng!'",Dimas Wibowo
2022-04-17 09:23:50+00:00,b'@tvOneNews Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-17 09:21:11+00:00,b'Pemerintah Bekerja Keras Melawan Mafia Minyak Goreng\n\n#HukumBerkeadilan\n#ProJustisia\n#TegakkanHukum\n#MinyakGoreng https://t.co/um6U4H2BHG',erik alkatiri
2022-04-17 09:20:02+00:00,b'Satgas Pangan Polda Jawa Tengah dan Kemenperin sidak ke 4 perusahaan soal kelangkaan minyak goreng. Tim auditor segera bekerja. Ada Mafia Minyak Goreng? #mafiaminyakgoreng https://t.co/vOj4N4Ru9I',JPNN.com
